Id,SalePrice
1697,197304.42603173514
1698,326121.79644686915
1699,305578.89141157106
1700,247102.73802481813
1701,271486.51108505053
1702,256664.66360236198
1703,257913.52992400964
1704,276907.21774097567
1705,234347.50060263602
1706,378419.9693734982
1707,210433.58263087686
1708,208847.4045957409
1709,273651.7296881735
1710,225632.1766826015
1711,264277.85465097823
1712,255771.6693612683
1713,261414.2854974887
1714,211404.07106955635
1715,204727.01121073414
1716,187584.1875845329
1717,189555.60505774122
1718,146307.8074775946
1719,216533.7358105498
1720,254383.73788916256
1721,179865.10169338156
1722,128081.4690716993
1723,155201.4259108497
1724,234141.55871937313
1725,233748.5580811277
1726,183234.26033207396
1727,151004.50860057893
1728,192529.84552630188
1729,168644.73416878545
1730,154209.03564519883
1731,111654.77946638665
1732,113139.66258071252
1733,108582.89127043978
1734,97668.3886905791
1735,116422.88792493817
1736,96606.88781785441
1737,318945.09553073335
1738,241711.8584502809
1739,285531.7369711539
1740,194581.36897484044
1741,180162.500710451
1742,151524.683042539
1743,178050.26278034714
1744,264384.2596550789
1745,226702.01625501737
1746,224101.8271023649
1747,243493.95589959843
1748,224772.2984718178
1749,160473.5230607699
1750,159144.2310720745
1751,254285.9891713374
1752,122810.97787072934
1753,160578.17344303924
1754,228431.91324655653
1755,163269.05466456822
1756,114999.69099708821
1757,96535.0742126843
1758,146412.43979299982
1759,166354.279520594
1760,163857.29249373334
1761,164035.65385909122
1762,169137.10211271333
1763,167161.78606741142
1764,102049.08707426308
1765,197481.7085813628
1766,202455.01663251634
1767,230680.3687866602
1768,136401.8233990965
1769,173178.9761874191
1770,152188.63267677132
1771,113881.99372405407
1772,117568.49075482384
1773,88922.40997070336
1774,141791.83098261402
1775,130872.70348356717
1776,127273.51394990197
1777,91660.22137504298
1778,135078.2633398315
1779,112194.56666915218
1780,179639.16469694435
1781,123744.87587433489
1782,38520.4317073538
1783,131046.2324578205
1784,65458.192707272596
1785,86601.82164312998
1786,160931.4727770022
1787,162689.08843324397
1788,18773.841985285515
1789,97183.82463693724
1790,26804.691688000807
1791,205474.84212245856
1792,160757.8818388881
1793,156653.69186490128
1794,172062.03129513277
1795,110595.76090070943
1796,130280.31538259261
1797,160868.44849548972
1798,93634.85075415391
1799,84189.2053568273
1800,97727.65611266374
1801,96792.39840345946
1802,166408.09150093747
1803,156549.99046068534
1804,125242.55628829682
1805,147737.77809166675
1806,126938.37710108067
1807,171859.40941501572
1808,108350.88447217719
1809,113841.54533340287
1810,152719.0173354242
1811,73917.17534043902
1812,96407.89416472777
1813,96866.6093168424
1814,72664.01782834285
1815,-15360.343631660537
1816,89583.43719844398
1817,93052.33711300744
1818,143990.8818997976
1819,103055.33462452848
1820,46651.668611329864
1821,118119.44263726403
1822,154997.11379344767
1823,24382.78639223188
1824,135422.7438810296
1825,111645.59935088386
1826,85253.78079588251
1827,99280.31419980881
1828,142047.71370909899
1829,170945.84135561535
1830,156191.01894705114
1831,181417.4714165777
1832,123108.36452764465
1833,149237.03926647338
1834,115892.62860503444
1835,106373.9118292802
1836,132898.68942297372
1837,106778.63842333358
1838,120092.8566502136
1839,84282.71393592487
1840,152718.305591485
1841,126114.26328728028
1842,68978.42044322944
1843,127748.14248263091
1844,129847.8829008051
1845,138359.7389286615
1846,163531.38386506803
1847,155649.5513097666
1848,4848.791010782588
1849,118090.68754263938
1850,117011.47652567964
1851,141071.0340890229
1852,111210.28948034887
1853,116938.44742721372
1854,181327.09434804204
1855,160818.56910468935
1856,233787.21963825246
1857,131277.59565420373
1858,130938.65826754185
1859,113334.32436058449
1860,156370.0760931177
1861,111960.00589905423
1862,294268.6063059323
1863,291187.2877325994
1864,291198.4941033154
1865,328194.23817921616
1866,304094.7000333534
1867,250886.88886954362
1868,283378.2311049218
1869,231688.78177611064
1870,252028.2632824136
1871,251907.87943377142
1872,180507.07571865665
1873,231263.7052281149
1874,139274.9615103696
1875,213076.33246228297
1876,199943.0803514339
1877,220131.58873134636
1878,214536.42816388851
1879,113181.19606366975
1880,139225.39766551706
1881,259728.21632069658
1882,248428.03258008795
1883,194939.6189801877
1884,207768.60183482314
1885,256079.53403157764
1886,279236.0441090234
1887,233865.08425169683
1888,292154.8587382202
1889,161628.58493161463
1890,127126.0842816406
1891,141343.00908550556
1892,69045.75625303364
1893,139701.4287574393
1894,118472.87048047403
1895,152924.87071294576
1896,114223.38937677693
1897,112896.38706938154
1898,113134.27088993281
1899,148876.42644913885
1900,155416.8314440677
1901,179495.92482387106
1902,139275.3595403948
1903,226839.6786974197
1904,116126.53170088195
1905,187392.17770181037
1906,146246.89046167542
1907,196251.32675092755
1908,132068.83972562337
1909,150649.33629509876
1910,136950.52443611843
1911,206078.0209575877
1912,279950.9072595028
1913,173175.45279821247
1914,46683.17204818869
1915,264468.9193004492
1916,1662.3051624462823
1917,264949.64510358695
1918,150853.27191167301
1919,187961.96893162845
1920,183486.38190514204
1921,333423.282368261
1922,288987.74217443983
1923,207137.2436074135
1924,220441.91602147394
1925,224540.83834556345
1926,333412.78328569955
1927,116312.32050115557
1928,163859.30380812235
1929,100105.53972396645
1930,136110.1748563542
1931,130880.54882200481
1932,120403.38663376641
1933,144007.58518076962
1934,203821.48128610005
1935,174417.9002403958
1936,195137.23456181068
1937,181094.1611964829
1938,171515.77353051165
1939,258131.17137494433
1940,203820.50521742686
1941,174804.824258474
1942,189015.24240625964
1943,212390.63417147094
1944,270423.74531634315
1945,336607.7858432197
1946,169550.20899670373
1947,281849.02433488495
1948,175150.7714906602
1949,251268.87945093203
1950,208018.2551700428
1951,271109.5422219805
1952,229676.01844390848
1953,177832.8995556527
1954,219819.7794904135
1955,132592.71288310748
1956,329822.59236345603
1957,179945.77256330615
1958,299957.85115702276
1959,134376.96745795629
1960,88670.92651403276
1961,104498.1109514265
1962,111520.805447825
1963,120088.13631441706
1964,98621.71512255416
1965,120372.69022351579
1966,133726.35847968154
1967,272073.7511428187
1968,335827.0015859873
1969,328465.98174012173
1970,345158.08896638325
1971,399348.58499441715
1972,331913.5186618299
1973,268993.4117827618
1974,276295.92395327275
1975,409098.90383859386
1976,284151.032561154
1977,313725.6769727225
1978,302454.87799355516
1979,295963.40479560697
1980,181119.12163390312
1981,303497.33243511873
1982,220703.35503283353
1983,204552.38962416066
1984,137829.61035471864
1985,249528.1843026338
1986,249538.2679007199
1987,194336.2136360751
1988,184811.47927553614
1989,204739.4598590061
1990,214435.7090833005
1991,212742.29037846322
1992,231275.7047431873
1993,183838.84690387227
1994,256220.72548226255
1995,197097.57872058713
1996,256558.81139404885
1997,283791.0330402758
1998,315113.0233686018
1999,271955.54675271164
2000,303337.90443785675
2001,263076.85230677505
2002,240697.10343522328
2003,253684.31772160204
2004,275045.56502795033
2005,223835.2980280997
2006,227930.1600177253
2007,263916.3227827593
2008,217423.1736786993
2009,198776.87964812445
2010,221977.47875480738
2011,154511.37265980657
2012,187261.14749242464
2013,171887.00568947376
2014,190026.44871429238
2015,211807.93131660827
2016,195464.21619110613
2017,209130.68726188323
2018,110708.17990198184
2019,119639.44375135162
2020,71056.03684597078
2021,79747.3432112541
2022,196549.22980500275
2023,123490.23792760016
2024,264274.65400967444
2025,335424.9371900299
2026,182902.63304358302
2027,146316.22127552115
2028,168775.55545293103
2029,145103.63495745737
2030,262078.08256364788
2031,259337.56618553185
2032,250137.38696691097
2033,255520.29416798754
2034,159693.8083132949
2035,228496.08918729844
2036,205542.01262188074
2037,204979.44292898325
2038,299840.26544069103
2039,216943.21764100075
2040,321173.19910004025
2041,247487.50436578895
2042,209357.82247137802
2043,186537.16290778026
2044,200335.17994678207
2045,217413.00144278456
2046,140732.61514206778
2047,138662.86272966326
2048,135871.89047259418
2049,133082.27243547287
2050,182449.42979762587
2051,97678.18956756778
2052,129444.36716819624
2053,138799.42558217555
2054,56537.13807303901
2055,148788.2299121872
2056,131088.618059928
2057,109487.11360369757
2058,199387.56412734516
2059,122174.91657825
2060,189549.37287602294
2061,200798.35617863527
2062,108104.09591942915
2063,84794.75860702433
2064,115849.36316613446
2065,117562.56759604014
2066,181565.48533936864
2067,107681.29810016014
2068,139162.98920380807
2069,49297.9629551993
2070,85777.03622742568
2071,62427.08068077307
2072,158616.17235137487
2073,138645.33631055994
2074,182570.92182805116
2075,146657.781835358
2076,130356.35864217882
2077,126896.0706036287
2078,103117.18999521679
2079,144376.5507911835
2080,112886.11222706485
2081,113818.41668299265
2082,134778.53856773808
2083,132356.38010896114
2084,96407.0771834816
2085,110162.99336890882
2086,152113.52553253545
2087,124842.00476668187
2088,98875.95408567617
2089,54787.1689318454
2090,114137.08936483
2091,81024.55795612681
2092,142197.08551983035
2093,100786.38127971941
2094,141692.19556984218
2095,138182.5383952842
2096,76441.92073895584
2097,83389.80573089281
2098,142917.28837978083
2099,13079.23271474964
2100,55594.94078702183
2101,92435.36288629251
2102,133332.84881060343
2103,74826.31872027839
2104,146197.8489647581
2105,123849.24871014064
2106,15504.450821481587
2107,187101.840450564
2108,105667.83402489731
2109,92341.035035612
2110,116946.43085266708
2111,167859.96400267072
2112,122439.39110667974
2113,97510.67904170079
2114,114002.354544662
2115,155830.70480767934
2116,116149.82036135532
2117,144425.7286801667
2118,128993.59706825938
2119,107444.0335910641
2120,112368.0242537394
2121,48386.24929765734
2122,91256.3538445597
2123,79485.34227492794
2124,194606.37195384922
2125,156555.8276629842
2126,138568.93409108737
2127,168943.69481668284
2128,124468.26688930462
2129,113440.70310790511
2130,140928.89418818068
2131,191006.17722409195
2132,119477.2042421411
2133,130299.90116451465
2134,124140.1924222571
2135,113292.99766387715
2136,24409.024656308
2137,101078.42570337461
2138,125845.51802674134
2139,163170.7186927516
2140,126651.6365907889
2141,157825.95346525434
2142,102335.33964319812
2143,144202.74767092068
2144,95657.88970146579
2145,131156.85010542232
2146,191665.02025719814
2147,151540.61494277755
2148,160571.24535536225
2149,154529.72972669255
2150,234128.79567268497
2151,129086.9700490394
2152,213153.35485381354
2153,200798.21980962035
2154,113063.90136416012
2155,138705.8497599255
2156,270723.21231301804
2157,247844.1078572953
2158,237531.53557581408
2159,231940.31871722883
2160,187762.90527049324
2161,255741.0258409265
2162,365430.37703451223
2163,332357.2865200266
2164,247406.22807290562
2165,216078.26204676135
2166,146206.50534739596
2167,220452.66633449477
2168,192383.08345249353
2169,194073.61918866768
2170,219519.38736712286
2171,141674.40960877464
2172,138779.79666672
2173,199674.01230410155
2174,233783.07544899045
2175,296130.4587711239
2176,291676.22606916423
2177,232363.78668064228
2178,230392.5953164061
2179,154907.44040983362
2180,243902.92542396655
2181,192497.69433605793
2182,217836.17566383298
2183,205395.13452998287
2184,134071.51711517788
2185,109708.74973037723
2186,171460.7606820212
2187,169639.82755909
2188,169873.2324286967
2189,266422.7139487389
2190,57567.46549511165
2191,49716.5837534662
2192,70329.26167759998
2193,98199.2473539135
2194,91089.53272334643
2195,76584.56976996991
2196,73767.46699875576
2197,96163.39081120171
2198,159105.53965879732
2199,192385.0013105892
2200,143722.08800249832
2201,120148.13683754619
2202,186732.97219388315
2203,117160.55617061612
2204,135215.8929301891
2205,100902.35452970944
2206,146904.74633286457
2207,207726.90093687922
2208,248787.22279648128
2209,209097.98959918518
2210,132668.40360979823
2211,125447.72813005222
2212,114887.2341100662
2213,95616.54246154474
2214,141423.9127623982
2215,108508.44862609578
2216,132319.6527951726
2217,5915.753280291916
2218,65880.53773816506
2219,58824.191703311866
2220,54863.28738348768
2221,264583.4298616173
2222,239205.2753948408
2223,274164.8431473692
2224,238945.93703113735
2225,118380.25093232957
2226,184302.5392787821
2227,214026.4847331728
2228,263301.6109538104
2229,240862.50673992577
2230,143162.27839221363
2231,208243.47260449646
2232,186960.88396357518
2233,170833.02655712375
2234,255347.10782723472
2235,221975.39492178283
2236,262900.36556422606
2237,302217.3167920441
2238,248433.90804780094
2239,141538.3436213085
2240,171843.27517513937
2241,137175.1051880085
2242,116703.85783698881
2243,110439.15112661046
2244,84471.80379382893
2245,85430.7351526341
2246,123582.15320061462
2247,131493.11821656936
2248,121961.20185057505
2249,112518.69115155493
2250,128303.87742209266
2251,98685.1175349708
2252,191357.8837210288
2253,158136.04318583186
2254,188093.26310472918
2255,206132.07371176
2256,170557.25739872153
2257,202810.386206562
2258,168731.60841717717
2259,192452.77124585403
2260,173795.10107915488
2261,200836.06759862765
2262,221074.24917052692
2263,305135.8221745839
2264,421792.7859030245
2265,184828.87565817276
2266,259587.67431945237
2267,331892.51008552127
2268,366809.05376018386
2269,173415.92867227684
2270,187710.9909735651
2271,231721.41192995786
2272,219160.5373393424
2273,175433.14991226787
2274,193248.15932067647
2275,195724.7412602455
2276,197675.8853590137
2277,203352.71535990422
2278,169665.2317756969
2279,86279.17614524555
2280,95002.31634048634
2281,178246.79397666943
2282,193268.9874770916
2283,119925.29817840009
2284,91242.6516098429
2285,134873.38936606335
2286,113413.08497561066
2287,316214.2120992786
2288,257339.35053739033
2289,333067.7487617907
2290,359205.6766081735
2291,290061.98354639614
2292,369884.47916254716
2293,381332.0837735239
2294,328337.28644687985
2295,397256.95838262944
2296,250642.99341374007
2297,286757.31219104223
2298,274987.47745683696
2299,315751.6947181772
2300,300552.5847220153
2301,271417.0620373556
2302,252078.0822850666
2303,245668.24659120914
2304,246436.84987389582
2305,188748.50169942243
2306,184135.39074757864
2307,188521.7158911503
2308,216647.01205872057
2309,257396.65556866012
2310,211671.7433026426
2311,187331.89940348855
2312,181704.02140540368
2313,177601.28468731203
2314,183567.64591452468
2315,181681.51747715345
2316,202121.95839486335
2317,199702.64972828166
2318,179894.88539023203
2319,191104.7746112391
2320,197934.10046359326
2321,270610.539203994
2322,214753.82418443193
2323,194324.39408585097
2324,192325.4083339948
2325,223950.10257066082
2326,185779.16759253282
2327,206003.58368265227
2328,225291.42938889767
2329,189639.42299758887
2330,192373.14627661853
2331,321395.71795974264
2332,348968.09217926627
2333,313269.5376857073
2334,249978.85356516554
2335,260931.40049288503
2336,296147.192899121
2337,193835.22598898748
2338,267169.07903815433
2339,226409.36302434077
2340,368769.84390570864
2341,213408.483557489
2342,245396.96370578924
2343,229806.95753658807
2344,229465.25635696703
2345,241495.10218395857
2346,220587.05989624403
2347,198098.3370617649
2348,251081.19709720154
2349,163299.77195159165
2350,271745.82336976484
2351,245331.11864353903
2352,262033.3146315153
2353,255614.3149990918
2354,153822.77850918082
2355,163239.52870738175
2356,147064.8373838418
2357,206807.92037727946
2358,191076.58907621435
2359,145782.47315962828
2360,107277.62449012656
2361,145596.700722966
2362,265923.0336795277
2363,144983.37379672175
2364,190653.97302415065
2365,241806.67920698615
2366,192500.65917535895
2367,216002.98390993476
2368,208518.0728945178
2369,218224.73210787773
2370,149856.74521026603
2371,137320.07639645349
2372,190259.96170697158
2373,276423.3735583996
2374,305163.55162813095
2375,246526.74566987512
2376,289232.45091948577
2377,316509.736190447
2378,159801.406631638
2379,226282.95286542032
2380,163005.28021529847
2381,178805.24014596513
2382,242790.1504091444
2383,226357.653099117
2384,248808.16148686619
2385,177027.99692921294
2386,142191.89885819488
2387,115501.424993539
2388,106895.70248704677
2389,119801.11331620155
2390,151836.35208829492
2391,134849.01944488322
2392,95125.74281014141
2393,189783.8518300861
2394,136089.00103067787
2395,192533.2427509951
2396,145981.86927784234
2397,209148.763393255
2398,131787.6592722801
2399,19817.688627729833
2400,46039.34022020677
2401,106604.45754152915
2402,133866.88959542464
2403,143857.98900253605
2404,143106.61912305414
2405,149642.30006476946
2406,137493.85083020257
2407,119982.99516398663
2408,145732.35279398103
2409,108821.76331822522
2410,188508.6493056807
2411,108553.60234642558
2412,161885.44826141698
2413,108564.12678200449
2414,98095.33717874193
2415,121507.44554471644
2416,132921.24109896988
2417,129205.40226114466
2418,105913.47772191348
2419,92406.22504977416
2420,106692.43261348724
2421,136503.7447537647
2422,100156.62590447365
2423,99782.90425685793
2424,150842.83309889358
2425,232028.91010641522
2426,129588.0491055472
2427,101427.22117945156
2428,188148.72314941522
2429,95436.4858476877
2430,129797.04436658078
2431,100456.91123993427
2432,117692.38903885963
2433,131201.27635513473
2434,112067.97984634945
2435,137952.04217914696
2436,74517.12099171168
2437,92367.35673497576
2438,108429.6598816145
2439,118879.90838819544
2440,133741.3790511068
2441,101784.22666040872
2442,85257.80964358238
2443,117957.65158035432
2444,119085.10757005744
2445,54857.95526307414
2446,115128.85453470371
2447,203044.2078655588
2448,151075.4376888803
2449,104710.7246232215
2450,149268.24037870078
2451,116123.80108409247
2452,206145.45024074835
2453,54440.079574299336
2454,109512.28757958038
2455,141634.8749418825
2456,128107.27439246315
2457,108103.49042109569
2458,123475.17535971501
2459,96219.65023897495
2460,149940.8578988982
2461,111827.4854624499
2462,128704.77934177074
2463,128008.7386091986
2464,166250.70768666087
2465,118574.71141499083
2466,104265.24225029862
2467,136672.6901576611
2468,72867.99635895481
2469,74910.56309894146
2470,198404.01654168713
2471,214768.99060737813
2472,178292.97884925664
2473,107563.03100143408
2474,60135.398171140114
2475,237463.07626378484
2476,77673.4779272885
2477,82120.29622178746
2478,161408.50769358873
2479,83714.17929720879
2480,134389.5253193209
2481,110871.77728356502
2482,111727.62996651937
2483,88871.83847189264
2484,122804.07407808048
2485,101280.20398987591
2486,117664.6088768096
2487,182592.73924216203
2488,172378.27064785472
2489,163103.1201726501
2490,120918.23590294481
2491,92636.12763326569
2492,185506.94772770623
2493,144214.19705041754
2494,161541.15764744073
2495,87036.73223020049
2496,221492.1104502094
2497,156563.4158828929
2498,86928.87823664397
2499,62080.349634280894
2500,93227.61051680223
2501,121407.8457324797
2502,147913.55980008107
2503,70625.91062890907
2504,195800.7299272495
2505,227141.3969200367
2506,266457.8068063302
2507,304300.355303654
2508,264552.70818519616
2509,228557.78730089735
2510,229343.3979314093
2511,195237.73656490608
2512,212110.35769260256
2513,223494.0449148846
2514,285950.13936738565
2515,138138.23207082774
2516,165646.98986910714
2517,121983.41848109063
2518,131286.3161094034
2519,228536.76387548156
2520,222222.9027359917
2521,194734.02726951148
2522,228149.63882155548
2523,111405.57883428183
2524,119025.68447278801
2525,138974.0822834805
2526,131465.97330827755
2527,98279.09714942437
2528,112457.42411974561
2529,112973.05777543545
2530,106150.24158041406
2531,267557.3132965128
2532,226902.9489386335
2533,207006.8654486991
2534,240639.0952899083
2535,278250.413505099
2536,252784.24649335514
2537,253797.6344892822
2538,194012.44730186946
2539,217505.6153352823
2540,182042.4109205634
2541,187103.03124280646
2542,154790.76367525558
2543,105879.46510901244
2544,91662.9064895942
2545,128708.52293711796
2546,149564.1169965355
2547,164100.64786577824
2548,155193.1873414929
2549,146767.88959338272
2550,636501.1497392146
2551,140064.3634438314
2552,118282.89604080206
2553,54381.32639516669
2554,99568.0983258909
2555,119087.18406879087
2556,72796.53720203805
2557,92047.14615292946
2558,178205.95965876838
2559,117878.73820622679
2560,139148.62066887767
2561,146312.7568423479
2562,132526.4156391287
2563,133963.29086832108
2564,192594.05295170902
2565,133567.7677449931
2566,109818.44478380925
2567,103452.91465176933
2568,197186.86161739303
2569,207175.8620726579
2570,118701.06706671859
2571,149215.7297718629
2572,186865.83047002566
2573,210019.0646467199
2574,285557.92226237315
2575,145703.45640058734
2576,142227.68839407875
2577,138307.33979950025
2578,89388.10295201687
2579,-966.3733182119904
2580,102271.85761047475
2581,121002.98918599013
2582,121849.60968453722
2583,268144.9341524218
2584,177300.2058308904
2585,188755.5574587416
2586,242684.23388116242
2587,224457.7295470654
2588,138426.06167642726
2589,156453.3354369515
2590,225570.43853361328
2591,216068.37162084243
2592,220644.59427892196
2593,244815.19576997077
2594,181198.14352511836
2595,215372.60479932505
2596,310398.5697055473
2597,187881.2676379134
2598,258545.00208584766
2599,318648.08159603376
2600,199637.23662968277
2601,158504.59305421787
2602,49776.85465401551
2603,78976.72985285759
2604,66560.16490908904
2605,50161.83146481222
2606,152223.19775585388
2607,227138.57748189016
2608,221790.87533164246
2609,158952.93068820832
2610,112427.54851186438
2611,132849.837191612
2612,156938.5204178251
2613,126975.73962736118
2614,115090.26299841993
2615,161385.56982881553
2616,156727.85094873107
2617,190023.33831849665
2618,197798.97636498127
2619,219445.51453004684
2620,199098.7289277258
2621,177100.0532519549
2622,190359.19269400812
2623,234230.90290193108
2624,296551.1664963516
2625,271573.9294798478
2626,185324.86736270902
2627,186060.18905557197
2628,352449.9484835911
2629,394747.96896991355
2630,345355.73608267214
2631,384844.73856014106
2632,334508.5061659741
2633,284103.57975768496
2634,342364.5115920083
2635,176051.07218188152
2636,206529.49150021817
2637,176214.9930236406
2638,260976.1020978206
2639,205903.85553496063
2640,169391.56181479734
2641,78177.00233735918
2642,202900.79940168583
2643,131627.2170927624
2644,135229.01381531346
2645,101830.66811375477
2646,100582.23691484466
2647,121620.09536247473
2648,142166.71408886212
2649,144034.74925178505
2650,135663.127598945
2651,119550.40308799362
2652,328950.8084039476
2653,259439.83194094006
2654,227221.29423570266
2655,338403.46070741536
2656,288917.8810246218
2657,300659.87108638
2658,267822.07121273596
2659,286039.4077976035
2660,305611.267104006
2661,326584.0305434952
2662,314748.9727960895
2663,277190.9095423757
2664,250212.98067162524
2665,310784.11339380755
2666,266035.8412809089
2667,182828.63205765042
2668,198829.4251434111
2669,193918.3432817004
2670,283702.3359654135
2671,201944.30845497042
2672,213181.72287228954
2673,223796.95124477794
2674,233203.3047600162
2675,186376.17576012644
2676,203737.4656080471
2677,208375.5507291612
2678,260568.12286304263
2679,279687.59211637604
2680,271645.36592105194
2681,347300.4411856816
2682,305628.2454979534
2683,396303.9253713341
2684,291425.0035862543
2685,310414.68247618177
2686,243810.265382447
2687,293655.32389324217
2688,227015.6981826473
2689,221446.00132200553
2690,361482.02789398585
2691,183448.11031053745
2692,157249.99581549823
2693,213232.70182272198
2694,152037.19791056804
2695,209028.46377268742
2696,192195.23403387098
2697,189910.66059077543
2698,206148.11363979423
2699,177042.32413978298
2700,152307.653131806
2701,148990.48971453082
2702,113152.53229250829
2703,143428.9399500728
2704,162701.57373887586
2705,102750.13245000981
2706,85791.18328767142
2707,124389.43526328716
2708,112920.39533464331
2709,108464.4157502104
2710,116240.01818386349
2711,298589.4511311238
2712,335211.9315321024
2713,174665.67253874976
2714,147752.7261317541
2715,142376.50747962872
2716,149264.39451764873
2717,176771.01863624726
2718,224780.04964949138
2719,133628.7249602634
2720,206249.67624981113
2721,122484.92685817229
2722,152442.43952878553
2723,176739.84579765104
2724,97040.39232387877
2725,121407.4013187231
2726,118719.30538628646
2727,177219.35192050826
2728,180366.7219434023
2729,129963.76048743323
2730,131244.4346044694
2731,124564.16867359338
2732,102029.66997394187
2733,169439.5608963751
2734,154461.5569595794
2735,120478.89628687565
